"date","geoRegion","sex","entries","type_variant","pop","sumTotal","per100Persons","per100PersonsTotal","type","version","granularity","freq","prct"
202114,"JU","male",411,"sex",36400,4005,1.13,11,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.439,43.9
202115,"JU","male",704,"sex",36400,4709,1.93,12.94,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.449,44.9
202116,"JU","male",896,"sex",36400,5605,2.46,15.4,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.479,47.9
202117,"JU","male",870,"sex",36400,6475,2.39,17.79,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.463,46.3
202118,"JU","male",1524,"sex",36400,7999,4.19,21.98,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.48,48
202119,"JU","male",1516,"sex",36400,9515,4.16,26.14,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.514,51.4
202052,"JU","female",0,"sex",37184,0,0,0,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",NA,NA
202053,"JU","female",0,"sex",37184,0,0,0,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",NA,NA
202101,"JU","female",364,"sex",37184,364,0.98,0.98,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.68,68
202102,"JU","female",314,"sex",37184,678,0.84,1.82,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.719,71.9
202103,"JU","female",647,"sex",37184,1325,1.74,3.56,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.583,58.3
202104,"JU","female",343,"sex",37184,1668,0.92,4.49,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.47,47
202105,"JU","female",228,"sex",37184,1896,0.61,5.1,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.471,47.1
202106,"JU","female",271,"sex",37184,2167,0.73,5.83,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.575,57.5
202107,"JU","female",298,"sex",37184,2465,0.8,6.63,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.587,58.7
202108,"JU","female",509,"sex",37184,2974,1.37,8,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.573,57.3
202109,"JU","female",451,"sex",37184,3425,1.21,9.21,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.551,55.1
202110,"JU","female",536,"sex",37184,3961,1.44,10.65,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.6,60
202111,"JU","female",343,"sex",37184,4304,0.92,11.57,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.602,60.2
202112,"JU","female",113,"sex",37184,4417,0.3,11.88,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.549,54.9
202113,"JU","female",438,"sex",37184,4855,1.18,13.06,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.55,55
202114,"JU","female",526,"sex",37184,5381,1.41,14.47,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.561,56.1
202115,"JU","female",864,"sex",37184,6245,2.32,16.79,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.551,55.1
202116,"JU","female",975,"sex",37184,7220,2.62,19.42,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.521,52.1
202117,"JU","female",1011,"sex",37184,8231,2.72,22.14,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.537,53.7
202118,"JU","female",1652,"sex",37184,9883,4.44,26.58,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.52,52
202119,"JU","female",1432,"sex",37184,11315,3.85,30.43,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.486,48.6
202052,"JU","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",NA,NA
202053,"JU","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",NA,NA
202101,"JU","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202102,"JU","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202103,"JU","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202104,"JU","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202105,"JU","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202106,"JU","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202107,"JU","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202108,"JU","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202109,"JU","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202110,"JU","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202111,"JU","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202112,"JU","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202113,"JU","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202114,"JU","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202115,"JU","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202116,"JU","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202117,"JU","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202118,"JU","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202119,"JU","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202052,"LU","male",179,"sex",205976,179,0.09,0.09,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.296,29.6
202053,"LU","male",164,"sex",205976,343,0.08,0.17,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.312,31.2
202101,"LU","male",894,"sex",205976,1237,0.43,0.6,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.304,30.4
202102,"LU","male",1430,"sex",205976,2667,0.69,1.29,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.389,38.9
202103,"LU","male",1986,"sex",205976,4653,0.96,2.26,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.495,49.5
202104,"LU","male",2753,"sex",205976,7406,1.34,3.6,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.454,45.4
202105,"LU","male",159,"sex",205976,7565,0.08,3.67,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.265,26.5
202106,"LU","male",241,"sex",205976,7806,0.12,3.79,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.268,26.8
202107,"LU","male",617,"sex",205976,8423,0.3,4.09,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.426,42.6
202108,"LU","male",384,"sex",205976,8807,0.19,4.28,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.243,24.3
202109,"LU","male",1582,"sex",205976,10389,0.77,5.04,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.388,38.8
202110,"LU","male",1863,"sex",205976,12252,0.9,5.95,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.382,38.2
202111,"LU","male",1458,"sex",205976,13710,0.71,6.66,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.376,37.6
202112,"LU","male",3267,"sex",205976,16977,1.59,8.24,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.483,48.3
202113,"LU","male",1403,"sex",205976,18380,0.68,8.92,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.419,41.9
202114,"LU","male",2169,"sex",205976,20549,1.05,9.98,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.503,50.3
202115,"LU","male",3146,"sex",205976,23695,1.53,11.5,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.504,50.4
202116,"LU","male",3760,"sex",205976,27455,1.83,13.33,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.457,45.7
202117,"LU","male",6845,"sex",205976,34300,3.32,16.65,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.473,47.3
202118,"LU","male",7895,"sex",205976,42195,3.83,20.49,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.489,48.9
202119,"LU","male",8336,"sex",205976,50531,4.05,24.53,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.503,50.3
202052,"LU","female",425,"sex",207144,425,0.21,0.21,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.704,70.4
202053,"LU","female",362,"sex",207144,787,0.17,0.38,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.688,68.8
202101,"LU","female",2044,"sex",207144,2831,0.99,1.37,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.696,69.6
202102,"LU","female",2244,"sex",207144,5075,1.08,2.45,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.611,61.1
202103,"LU","female",2024,"sex",207144,7099,0.98,3.43,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.505,50.5
202104,"LU","female",3309,"sex",207144,10408,1.6,5.02,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.546,54.6
202105,"LU","female",442,"sex",207144,10850,0.21,5.24,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.735,73.5
202106,"LU","female",657,"sex",207144,11507,0.32,5.56,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.732,73.2
202107,"LU","female",832,"sex",207144,12339,0.4,5.96,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.574,57.4
202108,"LU","female",1196,"sex",207144,13535,0.58,6.53,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.757,75.7
202109,"LU","female",2497,"sex",207144,16032,1.21,7.74,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.612,61.2
202110,"LU","female",3016,"sex",207144,19048,1.46,9.2,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.618,61.8
202111,"LU","female",2417,"sex",207144,21465,1.17,10.36,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.624,62.4
202112,"LU","female",3498,"sex",207144,24963,1.69,12.05,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.517,51.7
202113,"LU","female",1946,"sex",207144,26909,0.94,12.99,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.581,58.1
202114,"LU","female",2144,"sex",207144,29053,1.04,14.03,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.497,49.7
202115,"LU","female",3095,"sex",207144,32148,1.49,15.52,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.496,49.6
202116,"LU","female",4467,"sex",207144,36615,2.16,17.68,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.543,54.3
202117,"LU","female",7629,"sex",207144,44244,3.68,21.36,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.527,52.7
202118,"LU","female",8254,"sex",207144,52498,3.98,25.34,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.511,51.1
202119,"LU","female",8240,"sex",207144,60738,3.98,29.32,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.497,49.7
202052,"LU","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202053,"LU","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202101,"LU","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202102,"LU","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202103,"LU","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202104,"LU","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202105,"LU","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202106,"LU","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202107,"LU","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202108,"LU","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202109,"LU","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202110,"LU","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202111,"LU","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202112,"LU","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202113,"LU","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202114,"LU","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202115,"LU","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202116,"LU","unknown",1,"sex",NA,1,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202117,"LU","unknown",0,"sex",NA,1,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202118,"LU","unknown",0,"sex",NA,1,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202119,"LU","unknown",0,"sex",NA,1,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202052,"NE","male",0,"sex",86495,0,0,0,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",NA,NA
202053,"NE","male",119,"sex",86495,119,0.14,0.14,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.567,56.7
202101,"NE","male",227,"sex",86495,346,0.26,0.4,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.566,56.6
202102,"NE","male",260,"sex",86495,606,0.3,0.7,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.531,53.1
202103,"NE","male",573,"sex",86495,1179,0.66,1.36,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.41,41
202104,"NE","male",658,"sex",86495,1837,0.76,2.12,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.358,35.8
202105,"NE","male",1458,"sex",86495,3295,1.69,3.81,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.422,42.2
202106,"NE","male",1194,"sex",86495,4489,1.38,5.19,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.421,42.1
202107,"NE","male",663,"sex",86495,5152,0.77,5.96,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.46,46
202108,"NE","male",842,"sex",86495,5994,0.97,6.93,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.414,41.4
202109,"NE","male",515,"sex",86495,6509,0.6,7.53,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.445,44.5
202110,"NE","male",481,"sex",86495,6990,0.56,8.08,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.445,44.5
202111,"NE","male",429,"sex",86495,7419,0.5,8.58,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.457,45.7
202112,"NE","male",1228,"sex",86495,8647,1.42,10,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.403,40.3
202113,"NE","male",1611,"sex",86495,10258,1.86,11.86,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.42,42
202114,"NE","male",1746,"sex",86495,12004,2.02,13.88,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.442,44.2
202115,"NE","male",2365,"sex",86495,14369,2.73,16.61,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.466,46.6
202116,"NE","male",2492,"sex",86495,16861,2.88,19.49,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.498,49.8
202117,"NE","male",2467,"sex",86495,19328,2.85,22.35,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.467,46.7
202118,"NE","male",1142,"sex",86495,20470,1.32,23.67,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.457,45.7
202119,"NE","male",1452,"sex",86495,21922,1.68,25.34,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.518,51.8
202052,"NE","female",0,"sex",90001,0,0,0,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",NA,NA
202053,"NE","female",91,"sex",90001,91,0.1,0.1,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.433,43.3
202101,"NE","female",174,"sex",90001,265,0.19,0.29,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.434,43.4
202102,"NE","female",230,"sex",90001,495,0.26,0.55,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.469,46.9
202103,"NE","female",824,"sex",90001,1319,0.92,1.47,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.59,59
202104,"NE","female",1179,"sex",90001,2498,1.31,2.78,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.642,64.2
202105,"NE","female",1999,"sex",90001,4497,2.22,5,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.578,57.8
202106,"NE","female",1641,"sex",90001,6138,1.82,6.82,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.579,57.9
202107,"NE","female",778,"sex",90001,6916,0.86,7.68,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.54,54
202108,"NE","female",1194,"sex",90001,8110,1.33,9.01,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.586,58.6
202109,"NE","female",643,"sex",90001,8753,0.71,9.73,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.555,55.5
202110,"NE","female",600,"sex",90001,9353,0.67,10.39,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.555,55.5
202111,"NE","female",510,"sex",90001,9863,0.57,10.96,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.543,54.3
202112,"NE","female",1817,"sex",90001,11680,2.02,12.98,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.597,59.7
202113,"NE","female",2222,"sex",90001,13902,2.47,15.45,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.58,58
202114,"NE","female",2204,"sex",90001,16106,2.45,17.9,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.558,55.8
202115,"NE","female",2706,"sex",90001,18812,3.01,20.9,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.534,53.4
202116,"NE","female",2513,"sex",90001,21325,2.79,23.69,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.502,50.2
202117,"NE","female",2812,"sex",90001,24137,3.12,26.82,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.533,53.3
202118,"NE","female",1358,"sex",90001,25495,1.51,28.33,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.543,54.3
202119,"NE","female",1349,"sex",90001,26844,1.5,29.83,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.482,48.2
202052,"NE","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",NA,NA
202053,"NE","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202101,"NE","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202102,"NE","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202103,"NE","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202104,"NE","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202105,"NE","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202106,"NE","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202107,"NE","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202108,"NE","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202109,"NE","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202110,"NE","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202111,"NE","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202112,"NE","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202113,"NE","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202114,"NE","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202115,"NE","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202116,"NE","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202117,"NE","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202118,"NE","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202119,"NE","unknown",0,"sex",NA,0,NA,NA,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202052,"NW","male",61,"sex",22053,61,0.28,0.28,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.517,51.7
202053,"NW","male",32,"sex",22053,93,0.15,0.42,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.348,34.8
202101,"NW","male",110,"sex",22053,203,0.5,0.92,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.365,36.5
202102,"NW","male",699,"sex",22053,902,3.17,4.09,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.514,51.4
202103,"NW","male",179,"sex",22053,1081,0.81,4.9,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.48,48
202104,"NW","male",334,"sex",22053,1415,1.51,6.42,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.459,45.9
202105,"NW","male",40,"sex",22053,1455,0.18,6.6,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.323,32.3
202106,"NW","male",1,"sex",22053,1456,0,6.6,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",1,100
202107,"NW","male",0,"sex",22053,1456,0,6.6,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0,0
202108,"NW","male",27,"sex",22053,1483,0.12,6.72,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.509,50.9
202109,"NW","male",86,"sex",22053,1569,0.39,7.11,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.394,39.4
202110,"NW","male",92,"sex",22053,1661,0.42,7.53,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.256,25.6
202111,"NW","male",151,"sex",22053,1812,0.68,8.22,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.463,46.3
202112,"NW","male",319,"sex",22053,2131,1.45,9.66,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.472,47.2
202113,"NW","male",298,"sex",22053,2429,1.35,11.01,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.503,50.3
202114,"NW","male",230,"sex",22053,2659,1.04,12.06,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.516,51.6
202115,"NW","male",582,"sex",22053,3241,2.64,14.7,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.503,50.3
202116,"NW","male",351,"sex",22053,3592,1.59,16.29,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.467,46.7
202117,"NW","male",576,"sex",22053,4168,2.61,18.9,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.473,47.3
202118,"NW","male",790,"sex",22053,4958,3.58,22.48,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.518,51.8
202119,"NW","male",768,"sex",22053,5726,3.48,25.96,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.544,54.4
202052,"NW","female",57,"sex",21034,57,0.27,0.27,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.483,48.3
202053,"NW","female",60,"sex",21034,117,0.29,0.56,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.652,65.2
202101,"NW","female",191,"sex",21034,308,0.91,1.46,"COVID19AtLeastOneDosePersons","2021-05-21_09-24-05","detailed",0.635,63.5
