geoRegion,datum,entries,sumTotal,timeframe_7d,offset_last7d,sumTotal_last7d,timeframe_14d,offset_last14d,sumTotal_last14d,timeframe_28d,offset_last28d,sumTotal_last28d,timeframe_phase2,offset_Phase2,sumTotal_Phase2,timeframe_phase2b,offset_Phase2b,sumTotal_Phase2b,timeframe_phase3,offset_Phase3,sumTotal_Phase3,sum7d,sum14d,mean7d,mean14d,timeframe_all,entries_diff_last_age,pop,inz_entries,inzmean7d,inzmean14d,inzsumTotal,inzsumTotal_last7d,inzsumTotal_last14d,inzsumTotal_last28d,inzsumTotal_Phase2,inzsumTotal_Phase2b,inzsumTotal_Phase3,inzsum7d,inzsum14d,sumdelta7d,inzdelta7d,type,type_variant,version,datum_unit,entries_letzter_stand,entries_neu_gemeldet,entries_diff_last
FR,2020-10-15,233,3716,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,2532,TRUE,2412,1304,FALSE,26633,0,894,1220,176.29,213.86,TRUE,1,321783,72.41,54.79,66.46,1154.82,NA,NA,NA,786.87,405.24,NA,277.83,379.14,144,44.74999999999997,COVID19Cases,,2021-07-01_07-53-34,day,233,0,6
FR,2020-10-16,223,3939,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,2755,TRUE,2412,1527,FALSE,26633,0,1026,1415,199.57,241.5,TRUE,1,321783,69.3,62.02,75.05,1224.12,NA,NA,NA,856.17,474.54,NA,318.85,439.74,132,41.02000000000004,COVID19Cases,,2021-07-01_07-53-34,day,223,0,6
FR,2020-10-17,173,4112,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,2928,TRUE,2412,1700,FALSE,26633,0,1120,1566,231.86,262.64,TRUE,1,321783,53.76,72.05,81.62,1277.88,NA,NA,NA,909.93,528.31,NA,348.06,486.66,94,29.20999999999998,COVID19Cases,,2021-07-01_07-53-34,day,173,0,6
FR,2020-10-18,185,4297,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,3113,TRUE,2412,1885,FALSE,26633,0,1234,1727,266.57,278.36,TRUE,1,321783,57.49,82.84,86.51,1335.37,NA,NA,NA,967.42,585.8,NA,383.49,536.7,114,35.43000000000001,COVID19Cases,,2021-07-01_07-53-34,day,185,0,6
FR,2020-10-19,293,4590,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,3406,TRUE,2412,2178,FALSE,26633,0,1397,1973,300,319.79,TRUE,1,321783,91.06,93.23,99.38,1426.43,NA,NA,NA,1058.48,676.85,NA,434.14,613.15,163,50.64999999999998,COVID19Cases,,2021-07-01_07-53-34,day,293,0,6
FR,2020-10-20,362,4952,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,3768,TRUE,2412,2540,FALSE,26633,0,1623,2291,336.43,364.71,TRUE,1,321783,112.5,104.55,113.34,1538.93,NA,NA,NA,1170.98,789.35,NA,504.38,711.97,226,70.24000000000001,COVID19Cases,,2021-07-01_07-53-34,day,362,0,6
FR,2020-10-21,397,5349,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,4165,TRUE,2412,2937,FALSE,26633,0,1866,2616,365.29,401,TRUE,1,321783,123.38,113.52,124.62,1662.3,NA,NA,NA,1294.35,912.73,NA,579.89,812.97,243,75.50999999999999,COVID19Cases,,2021-07-01_07-53-34,day,397,0,6
FR,2020-10-22,467,5816,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,4632,TRUE,2412,3404,FALSE,26633,0,2100,2994,380.43,431.36,TRUE,1,321783,145.13,118.23,134.05,1807.43,NA,NA,NA,1439.48,1057.86,NA,652.61,930.44,234,72.72000000000003,COVID19Cases,,2021-07-01_07-53-34,day,467,0,6
FR,2020-10-23,478,6294,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,5110,TRUE,2412,3882,FALSE,26633,0,2355,3381,440,465.29,TRUE,1,321783,148.55,136.74,144.6,1955.98,NA,NA,NA,1588.03,1206.4,NA,731.86,1050.71,255,79.25,COVID19Cases,,2021-07-01_07-53-34,day,478,0,6
FR,2020-10-24,375,6669,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,5485,TRUE,2412,4257,FALSE,26633,0,2557,3677,497.57,483.07,TRUE,1,321783,116.54,154.63,150.12,2072.51,NA,NA,NA,1704.56,1322.94,NA,794.63,1142.7,202,62.76999999999998,COVID19Cases,,2021-07-01_07-53-34,day,375,0,6
FR,2020-10-25,291,6960,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,5776,TRUE,2412,4548,FALSE,26633,0,2663,3897,535.43,493.93,TRUE,1,321783,90.43,166.39,153.5,2162.95,NA,NA,NA,1795,1413.37,NA,827.58,1211.06,106,32.950000000000045,COVID19Cases,,2021-07-01_07-53-34,day,291,0,6
FR,2020-10-26,710,7670,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,6486,TRUE,2412,5258,FALSE,26633,0,3080,4477,562.71,534.86,TRUE,1,321783,220.65,174.87,166.22,2383.59,NA,NA,NA,2015.64,1634.02,NA,957.17,1391.31,417,129.58999999999992,COVID19Cases,,2021-07-01_07-53-34,day,710,0,6
FR,2020-10-27,765,8435,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,7251,TRUE,2412,6023,FALSE,26633,0,3483,5106,594.14,568,TRUE,1,321783,237.74,184.64,176.52,2621.33,NA,NA,NA,2253.38,1871.76,NA,1082.41,1586.78,403,125.24000000000012,COVID19Cases,,2021-07-01_07-53-34,day,765,0,6
FR,2020-10-28,662,9097,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,7913,TRUE,2412,6685,FALSE,26633,0,3748,5614,600.86,589.57,TRUE,1,321783,205.73,186.73,183.22,2827.06,NA,NA,NA,2459.11,2077.49,NA,1164.76,1744.65,265,82.34999999999991,COVID19Cases,,2021-07-01_07-53-34,day,662,0,6
FR,2020-10-29,658,9755,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,8571,TRUE,2412,7343,FALSE,26633,0,3939,6039,607.43,605.36,TRUE,1,321783,204.49,188.77,188.13,3031.55,NA,NA,NA,2663.6,2281.97,NA,1224.12,1876.73,191,59.3599999999999,COVID19Cases,,2021-07-01_07-53-34,day,658,0,6
FR,2020-10-30,698,10453,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,9269,TRUE,2412,8041,FALSE,26633,0,4159,6514,629.71,611.57,TRUE,1,321783,216.92,195.69,190.06,3248.46,NA,NA,NA,2880.51,2498.89,NA,1292.49,2024.35,220,68.37000000000012,COVID19Cases,,2021-07-01_07-53-34,day,698,0,6
FR,2020-10-31,422,10875,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,9691,TRUE,2412,8463,FALSE,26633,0,4206,6763,638.43,613.21,TRUE,1,321783,131.14,198.4,190.57,3379.61,NA,NA,NA,3011.66,2630.03,NA,1307.09,2101.73,47,14.599999999999909,COVID19Cases,,2021-07-01_07-53-34,day,422,0,6
FR,2020-11-01,337,11212,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,10028,TRUE,2412,8800,FALSE,26633,0,4252,6915,643.71,614.36,TRUE,1,321783,104.73,200.04,190.92,3484.34,NA,NA,NA,3116.39,2734.76,NA,1321.39,2148.96,46,14.300000000000182,COVID19Cases,,2021-07-01_07-53-34,day,337,0,6
FR,2020-11-02,866,12078,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,10894,TRUE,2412,9666,FALSE,26633,0,4408,7488,648,606.86,TRUE,1,321783,269.13,201.38,188.59,3753.46,NA,NA,NA,3385.51,3003.89,NA,1369.87,2327.03,156,48.47999999999979,COVID19Cases,,2021-07-01_07-53-34,day,866,0,6
FR,2020-11-03,826,12904,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,11720,TRUE,2412,10492,FALSE,26633,0,4469,7952,629,595.71,TRUE,1,321783,256.69,195.47,185.13,4010.16,NA,NA,NA,3642.21,3260.58,NA,1388.82,2471.23,61,18.950000000000045,COVID19Cases,,2021-07-01_07-53-34,day,826,0,6
FR,2020-11-04,699,13603,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,12419,TRUE,2412,11191,FALSE,26633,0,4506,8254,625.57,580.07,TRUE,1,321783,217.23,194.41,180.27,4227.38,NA,NA,NA,3859.43,3477.81,NA,1400.32,2565.08,37,11.5,COVID19Cases,,2021-07-01_07-53-34,day,699,0,6
FR,2020-11-05,688,14291,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,13107,TRUE,2412,11879,FALSE,26633,0,4536,8475,621.29,561.14,TRUE,1,321783,213.81,193.08,174.38,4441.19,NA,NA,NA,4073.24,3691.62,NA,1409.65,2633.76,30,9.330000000000155,COVID19Cases,,2021-07-01_07-53-34,day,688,0,6
FR,2020-11-06,565,14856,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,13672,TRUE,2412,12444,FALSE,26633,0,4403,8562,584,538.86,TRUE,1,321783,175.58,181.49,167.46,4616.78,NA,NA,NA,4248.83,3867.2,NA,1368.31,2660.8,-133,-41.340000000000146,COVID19Cases,,2021-07-01_07-53-34,day,565,0,6
FR,2020-11-07,398,15254,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,14070,TRUE,2412,12842,FALSE,26633,0,4379,8585,553,524.07,TRUE,1,321783,123.69,171.85,162.86,4740.46,NA,NA,NA,4372.51,3990.89,NA,1360.85,2667.95,-24,-7.460000000000036,COVID19Cases,,2021-07-01_07-53-34,day,398,0,6
FR,2020-11-08,307,15561,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,14377,TRUE,2412,13149,FALSE,26633,0,4349,8601,516.43,510.07,TRUE,1,321783,95.41,160.49,158.51,4835.87,NA,NA,NA,4467.92,4086.29,NA,1351.53,2672.92,-30,-9.319999999999936,COVID19Cases,,2021-07-01_07-53-34,day,307,0,6
FR,2020-11-09,605,16166,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,14982,TRUE,2412,13754,FALSE,26633,0,4088,8496,474.29,471.57,TRUE,1,321783,188.01,147.39,146.55,5023.88,NA,NA,NA,4655.93,4274.31,NA,1270.42,2640.29,-261,-81.1099999999999,COVID19Cases,,2021-07-01_07-53-34,day,605,0,6
FR,2020-11-10,609,16775,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,15591,TRUE,2412,14363,FALSE,26633,0,3871,8340,448.71,431.71,TRUE,1,321783,189.26,139.44,134.16,5213.14,NA,NA,NA,4845.19,4463.57,NA,1202.98,2591.81,-217,-67.44000000000005,COVID19Cases,,2021-07-01_07-53-34,day,609,0,6
FR,2020-11-11,443,17218,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,16034,TRUE,2412,14806,FALSE,26633,0,3615,8121,422.57,398,TRUE,1,321783,137.67,131.32,123.69,5350.81,NA,NA,NA,4982.86,4601.24,NA,1123.43,2523.75,-256,-79.54999999999995,COVID19Cases,,2021-07-01_07-53-34,day,443,0,6
FR,2020-11-12,393,17611,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,16427,TRUE,2412,15199,FALSE,26633,0,3320,7856,398.86,360.57,TRUE,1,321783,122.13,123.95,112.05,5472.94,NA,NA,NA,5104.99,4723.37,NA,1031.75,2441.4,-295,-91.68000000000006,COVID19Cases,,2021-07-01_07-53-34,day,393,0,6
FR,2020-11-13,386,17997,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,16813,TRUE,2412,15585,FALSE,26633,0,3141,7544,359.14,333.29,TRUE,1,321783,119.96,111.61,103.58,5592.9,NA,NA,NA,5224.95,4843.33,NA,976.12,2344.44,-179,-55.629999999999995,COVID19Cases,,2021-07-01_07-53-34,day,386,0,6
FR,2020-11-14,215,18212,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,17028,TRUE,2412,15800,FALSE,26633,0,2958,7337,310.43,312.29,TRUE,1,321783,66.82,96.47,97.05,5659.71,NA,NA,NA,5291.76,4910.14,NA,919.25,2280.11,-183,-56.870000000000005,COVID19Cases,,2021-07-01_07-53-34,day,215,0,6
FR,2020-11-15,141,18353,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,17169,TRUE,2412,15941,FALSE,26633,0,2792,7141,279.57,296.36,TRUE,1,321783,43.82,86.88,92.1,5703.53,NA,NA,NA,5335.58,4953.96,NA,867.67,2219.2,-166,-51.58000000000004,COVID19Cases,,2021-07-01_07-53-34,day,141,0,6
FR,2020-11-16,327,18680,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,17496,TRUE,2412,16268,FALSE,26633,0,2514,6602,246.86,266.71,TRUE,1,321783,101.62,76.72,82.89,5805.15,NA,NA,NA,5437.2,5055.58,NA,781.27,2051.69,-278,-86.39999999999998,COVID19Cases,,2021-07-01_07-53-34,day,327,0,6
FR,2020-11-17,268,18948,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,17764,TRUE,2412,16536,FALSE,26633,0,2173,6044,217.86,232.79,TRUE,1,321783,83.29,67.7,72.34,5888.44,NA,NA,NA,5520.49,5138.87,NA,675.3,1878.28,-341,-105.97000000000003,COVID19Cases,,2021-07-01_07-53-34,day,268,0,6
FR,2020-11-18,227,19175,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,17991,TRUE,2412,16763,FALSE,26633,0,1957,5572,202,211.14,TRUE,1,321783,70.54,62.78,65.62,5958.98,NA,NA,NA,5591.03,5209.41,NA,608.17,1731.6,-216,-67.13,COVID19Cases,,2021-07-01_07-53-34,day,227,0,6
FR,2020-11-19,164,19339,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,18155,TRUE,2412,16927,FALSE,26633,0,1728,5048,193.86,190.93,TRUE,1,321783,50.97,60.25,59.34,6009.95,NA,NA,NA,5642,5260.38,NA,537.01,1568.76,-229,-71.15999999999997,COVID19Cases,,2021-07-01_07-53-34,day,164,0,6
FR,2020-11-20,183,19522,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,18338,TRUE,2412,17110,FALSE,26633,0,1525,4666,174.29,171.14,TRUE,1,321783,56.87,54.16,53.18,6066.82,NA,NA,NA,5698.87,5317.25,NA,473.92,1450.05,-203,-63.089999999999975,COVID19Cases,,2021-07-01_07-53-34,day,183,0,6
FR,2020-11-21,104,19626,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,18442,TRUE,2412,17214,FALSE,26633,0,1414,4372,155.14,161.07,TRUE,1,321783,32.32,48.21,50.06,6099.14,NA,NA,NA,5731.19,5349.57,NA,439.43,1358.68,-111,-34.49000000000001,COVID19Cases,,2021-07-01_07-53-34,day,104,0,6
FR,2020-11-22,84,19710,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,18526,TRUE,2412,17298,FALSE,26633,0,1357,4149,142.71,154.5,TRUE,1,321783,26.1,44.35,48.01,6125.25,NA,NA,NA,5757.3,5375.67,NA,421.71,1289.38,-57,-17.720000000000027,COVID19Cases,,2021-07-01_07-53-34,day,84,0,6
FR,2020-11-23,190,19900,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,18716,TRUE,2412,17488,FALSE,26633,0,1220,3734,135,144.5,TRUE,1,321783,59.05,41.95,44.91,6184.29,NA,NA,NA,5816.34,5434.72,NA,379.14,1160.41,-137,-42.56999999999999,COVID19Cases,,2021-07-01_07-53-34,day,190,0,6
FR,2020-11-24,134,20034,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,18850,TRUE,2412,17622,FALSE,26633,0,1086,3259,124.43,134.57,TRUE,1,321783,41.64,38.67,41.82,6225.93,NA,NA,NA,5857.99,5476.36,NA,337.49,1012.79,-134,-41.64999999999998,COVID19Cases,,2021-07-01_07-53-34,day,134,0,6
FR,2020-11-25,140,20174,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,18990,TRUE,2412,17762,FALSE,26633,0,999,2956,120.14,126.14,TRUE,1,321783,43.51,37.34,39.2,6269.44,NA,NA,NA,5901.49,5519.87,NA,310.46,918.63,-87,-27.03000000000003,COVID19Cases,,2021-07-01_07-53-34,day,140,0,6
FR,2020-11-26,110,20284,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,19100,TRUE,2412,17872,FALSE,26633,0,945,2673,115.14,122.93,TRUE,1,321783,34.18,35.78,38.2,6303.63,NA,NA,NA,5935.68,5554.05,NA,293.68,830.68,-54,-16.779999999999973,COVID19Cases,,2021-07-01_07-53-34,day,110,0,6
FR,2020-11-27,109,20393,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,19209,TRUE,2412,17981,FALSE,26633,0,871,2396,114.71,118.93,TRUE,1,321783,33.87,35.65,36.96,6337.5,NA,NA,NA,5969.55,5587.93,NA,270.68,744.6,-74,-23,COVID19Cases,,2021-07-01_07-53-34,day,109,0,6
FR,2020-11-28,74,20467,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,19283,TRUE,2412,18055,FALSE,26633,0,841,2255,114,116.43,TRUE,1,321783,23,35.43,36.18,6360.5,NA,NA,NA,5992.55,5610.92,NA,261.36,700.78,-30,-9.319999999999993,COVID19Cases,,2021-07-01_07-53-34,day,74,0,6
FR,2020-11-29,49,20516,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,19332,TRUE,2412,18104,FALSE,26633,0,806,2163,109.57,114.5,TRUE,1,321783,15.23,34.05,35.58,6375.73,NA,NA,NA,6007.78,5626.15,NA,250.48,672.19,-35,-10.880000000000024,COVID19Cases,,2021-07-01_07-53-34,day,49,0,6
FR,2020-11-30,187,20703,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,19519,TRUE,2412,18291,FALSE,26633,0,803,2023,110.86,108.57,TRUE,1,321783,58.11,34.45,33.74,6433.84,NA,NA,NA,6065.89,5684.27,NA,249.55,628.68,-3,-0.9299999999999784,COVID19Cases,,2021-07-01_07-53-34,day,187,0,6
FR,2020-12-01,129,20832,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,19648,TRUE,2412,18420,FALSE,26633,0,798,1884,113.43,105.29,TRUE,1,321783,40.09,35.25,32.72,6473.93,NA,NA,NA,6105.98,5724.35,NA,247.99,585.49,-5,-1.5600000000000023,COVID19Cases,,2021-07-01_07-53-34,day,129,0,6
FR,2020-12-02,109,20941,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,19757,TRUE,2412,18529,FALSE,26633,0,767,1766,112.71,104,TRUE,1,321783,33.87,35.03,32.32,6507.8,NA,NA,NA,6139.85,5758.23,NA,238.36,548.82,-31,-9.629999999999995,COVID19Cases,,2021-07-01_07-53-34,day,109,0,6
FR,2020-12-03,119,21060,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,19876,TRUE,2412,18648,FALSE,26633,0,776,1721,113.86,103.64,TRUE,1,321783,36.98,35.38,32.21,6544.78,NA,NA,NA,6176.83,5795.21,NA,241.16,534.83,9,2.799999999999983,COVID19Cases,,2021-07-01_07-53-34,day,119,0,6
FR,2020-12-04,127,21187,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,20003,TRUE,2412,18775,FALSE,26633,0,794,1665,102.43,103.57,TRUE,1,321783,39.47,31.83,32.19,6584.25,NA,NA,NA,6216.3,5834.68,NA,246.75,517.43,18,5.590000000000003,COVID19Cases,,2021-07-01_07-53-34,day,127,0,6
FR,2020-12-05,69,21256,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,20072,TRUE,2412,18844,FALSE,26633,0,789,1630,96.57,103,TRUE,1,321783,21.44,30.01,32.01,6605.69,NA,NA,NA,6237.74,5856.12,NA,245.2,506.55,-5,-1.5500000000000114,COVID19Cases,,2021-07-01_07-53-34,day,69,0,6
FR,2020-12-06,57,21313,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,20129,TRUE,2412,18901,FALSE,26633,0,797,1603,98.43,103.79,TRUE,1,321783,17.71,30.59,32.25,6623.41,NA,NA,NA,6255.46,5873.83,NA,247.68,498.16,8,2.480000000000018,COVID19Cases,,2021-07-01_07-53-34,day,57,0,6
FR,2020-12-07,107,21420,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,20236,TRUE,2412,19008,FALSE,26633,0,717,1520,96.43,100.57,TRUE,1,321783,33.25,29.97,31.25,6656.66,NA,NA,NA,6288.71,5907.09,NA,222.82,472.37,-80,-24.860000000000014,COVID19Cases,,2021-07-01_07-53-34,day,107,0,6
FR,2020-12-08,88,21508,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,20324,TRUE,2412,19096,FALSE,26633,0,676,1474,93.71,97.86,TRUE,1,321783,27.35,29.12,30.41,6684.01,NA,NA,NA,6316.06,5934.43,NA,210.08,458.07,-41,-12.73999999999998,COVID19Cases,,2021-07-01_07-53-34,day,88,0,6
FR,2020-12-09,122,21630,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,20446,TRUE,2412,19218,FALSE,26633,0,689,1456,93.29,96,TRUE,1,321783,37.91,28.99,29.83,6721.92,NA,NA,NA,6353.97,5972.35,NA,214.12,452.48,13,4.039999999999992,COVID19Cases,,2021-07-01_07-53-34,day,122,0,6
FR,2020-12-10,105,21735,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,20551,TRUE,2412,19323,FALSE,26633,0,675,1451,93.71,93.43,TRUE,1,321783,32.63,29.12,29.04,6754.55,NA,NA,NA,6386.6,6004.98,NA,209.77,450.93,-14,-4.349999999999994,COVID19Cases,,2021-07-01_07-53-34,day,105,0,6
FR,2020-12-11,108,21843,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,20659,TRUE,2412,19431,FALSE,26633,0,656,1450,98.71,89,TRUE,1,321783,33.56,30.68,27.66,6788.11,NA,NA,NA,6420.17,6038.54,NA,203.86,450.61,-19,-5.909999999999997,COVID19Cases,,2021-07-01_07-53-34,day,108,0,6
FR,2020-12-12,66,21909,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,20725,TRUE,2412,19497,FALSE,26633,0,653,1442,99.14,89.36,TRUE,1,321783,20.51,30.81,27.77,6808.63,NA,NA,NA,6440.68,6059.05,NA,202.93,448.13,-3,-0.9300000000000068,COVID19Cases,,2021-07-01_07-53-34,day,66,0,6
FR,2020-12-13,60,21969,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,20785,TRUE,2412,19557,FALSE,26633,0,656,1453,93.57,88.79,TRUE,1,321783,18.65,29.08,27.59,6827.27,NA,NA,NA,6459.32,6077.7,NA,203.86,451.55,3,0.9300000000000068,COVID19Cases,,2021-07-01_07-53-34,day,60,0,6
FR,2020-12-14,142,22111,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,20927,TRUE,2412,19699,FALSE,26633,0,691,1408,90.43,88.43,TRUE,1,321783,44.13,28.1,27.48,6871.4,NA,NA,NA,6503.45,6121.83,NA,214.74,437.56,35,10.879999999999995,COVID19Cases,,2021-07-01_07-53-34,day,142,0,6
FR,2020-12-15,91,22202,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,21018,TRUE,2412,19790,FALSE,26633,0,694,1370,84.29,89.79,TRUE,1,321783,28.28,26.19,27.9,6899.68,NA,NA,NA,6531.73,6150.11,NA,215.67,425.75,3,0.9299999999999784,COVID19Cases,,2021-07-01_07-53-34,day,91,0,6
FR,2020-12-16,83,22285,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,21101,TRUE,2412,19873,FALSE,26633,0,655,1344,85.43,87.86,TRUE,1,321783,25.79,26.55,27.3,6925.47,NA,NA,NA,6557.52,6175.9,NA,203.55,417.67,-39,-12.119999999999976,COVID19Cases,,2021-07-01_07-53-34,day,83,0,6
FR,2020-12-17,83,22368,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,21184,TRUE,2412,19956,FALSE,26633,0,633,1308,83.86,85.29,TRUE,1,321783,25.79,26.06,26.51,6951.27,NA,NA,NA,6583.32,6201.69,NA,196.72,406.49,-22,-6.8300000000000125,COVID19Cases,,2021-07-01_07-53-34,day,83,0,6
FR,2020-12-18,65,22433,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,21249,TRUE,2412,20021,FALSE,26633,0,590,1246,78.14,80.36,TRUE,1,321783,20.2,24.28,24.97,6971.47,NA,NA,NA,6603.52,6221.89,NA,183.35,387.22,-43,-13.370000000000005,COVID19Cases,,2021-07-01_07-53-34,day,65,0,6
FR,2020-12-19,74,22507,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,21323,TRUE,2412,20095,FALSE,26633,0,598,1251,80.43,80,TRUE,1,321783,23,25,24.86,6994.47,NA,NA,NA,6626.52,6244.89,NA,185.84,388.77,8,2.490000000000009,COVID19Cases,,2021-07-01_07-53-34,day,74,0,6
FR,2020-12-20,49,22556,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,21372,TRUE,2412,20144,FALSE,26633,0,587,1243,82.14,78.79,TRUE,1,321783,15.23,25.53,24.49,7009.69,NA,NA,NA,6641.74,6260.12,NA,182.42,386.29,-11,-3.420000000000016,COVID19Cases,,2021-07-01_07-53-34,day,49,0,6
FR,2020-12-21,102,22658,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,21474,TRUE,2412,20246,FALSE,26633,0,547,1238,80.14,74.71,TRUE,1,321783,31.7,24.9,23.22,7041.39,NA,NA,NA,6673.44,6291.82,NA,169.99,384.73,-40,-12.429999999999978,COVID19Cases,,2021-07-01_07-53-34,day,102,0,6
FR,2020-12-22,107,22765,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,21581,TRUE,2412,20353,FALSE,26633,0,563,1257,76.43,74,TRUE,1,321783,33.25,23.75,23,7074.64,NA,NA,NA,6706.69,6325.07,NA,174.96,390.64,16,4.969999999999999,COVID19Cases,,2021-07-01_07-53-34,day,107,0,6
FR,2020-12-23,95,22860,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,21676,TRUE,2412,20448,FALSE,26633,0,575,1230,74.57,74,TRUE,1,321783,29.52,23.17,23,7104.17,NA,NA,NA,6736.22,6354.59,NA,178.69,382.25,12,3.7299999999999898,COVID19Cases,,2021-07-01_07-53-34,day,95,0,6
FR,2020-12-24,69,22929,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,21745,TRUE,2412,20517,FALSE,26633,0,561,1194,73.71,73.86,TRUE,1,321783,21.44,22.91,22.95,7125.61,NA,NA,NA,6757.66,6376.04,NA,174.34,371.06,-14,-4.349999999999994,COVID19Cases,,2021-07-01_07-53-34,day,69,0,6
FR,2020-12-25,39,22968,FALSE,32481,0,FALSE,32436,0,FALSE,32203,0,TRUE,1184,21784,TRUE,2412,20556,FALSE,26633,0,535,1125,71.29,72.29,TRUE,1,321783,12.12,22.15,22.47,7137.73,NA,NA,NA,6769.78,6388.16,NA,166.26,349.61,-26,-8.080000000000013,COVID19Cases,,2021-07-01_07-53-34,day,39,0,6
