date,geoRegion,sex,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202104,FL,male,0,sex,19215,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202105,FL,male,3,sex,19215,3,0.02,0.02,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.6,60
202106,FL,male,93,sex,19215,96,0.48,0.5,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.286,28.599999999999998
202107,FL,male,28,sex,19215,124,0.15,0.65,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.237,23.7
202108,FL,male,108,sex,19215,232,0.56,1.21,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.29,28.999999999999996
202109,FL,male,0,sex,19215,232,0,1.21,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202110,FL,male,1,sex,19215,233,0.01,1.21,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,1,100
202111,FL,male,234,sex,19215,467,1.22,2.43,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.439,43.9
202112,FL,male,185,sex,19215,652,0.96,3.39,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.464,46.400000000000006
202113,FL,male,236,sex,19215,888,1.23,4.62,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.444,44.4
202114,FL,male,306,sex,19215,1194,1.59,6.21,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.474,47.4
202115,FL,male,19,sex,19215,1213,0.1,6.31,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.352,35.199999999999996
202116,FL,male,345,sex,19215,1558,1.8,8.11,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.479,47.9
202117,FL,male,236,sex,19215,1794,1.23,9.34,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.494,49.4
202118,FL,male,113,sex,19215,1907,0.59,9.92,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.445,44.5
202119,FL,male,724,sex,19215,2631,3.77,13.69,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.53,53
202120,FL,male,990,sex,19215,3621,5.15,18.84,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.53,53
202121,FL,male,557,sex,19215,4178,2.9,21.74,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.526,52.6
202122,FL,male,510,sex,19215,4688,2.65,24.4,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.469,46.9
202052,FL,female,0,sex,19532,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202053,FL,female,0,sex,19532,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202101,FL,female,0,sex,19532,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202102,FL,female,0,sex,19532,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202103,FL,female,0,sex,19532,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202104,FL,female,0,sex,19532,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202105,FL,female,2,sex,19532,2,0.01,0.01,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.4,40
202106,FL,female,232,sex,19532,234,1.19,1.2,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.714,71.39999999999999
202107,FL,female,90,sex,19532,324,0.46,1.66,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.763,76.3
202108,FL,female,264,sex,19532,588,1.35,3.01,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.71,71
202109,FL,female,0,sex,19532,588,0,3.01,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202110,FL,female,0,sex,19532,588,0,3.01,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202111,FL,female,299,sex,19532,887,1.53,4.54,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.561,56.10000000000001
202112,FL,female,214,sex,19532,1101,1.1,5.64,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.536,53.6
202113,FL,female,296,sex,19532,1397,1.52,7.15,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.556,55.60000000000001
202114,FL,female,339,sex,19532,1736,1.74,8.89,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.526,52.6
202115,FL,female,35,sex,19532,1771,0.18,9.07,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.648,64.8
202116,FL,female,376,sex,19532,2147,1.93,10.99,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.521,52.1
202117,FL,female,242,sex,19532,2389,1.24,12.23,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.506,50.6
202118,FL,female,141,sex,19532,2530,0.72,12.95,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.555,55.50000000000001
202119,FL,female,643,sex,19532,3173,3.29,16.25,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.47,47
202120,FL,female,878,sex,19532,4051,4.5,20.74,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.47,47
202121,FL,female,501,sex,19532,4552,2.57,23.31,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.474,47.4
202122,FL,female,577,sex,19532,5129,2.95,26.26,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.531,53.1
202052,FL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202053,FL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202101,FL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202102,FL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202103,FL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202104,FL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202105,FL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202106,FL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202107,FL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202108,FL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202109,FL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202110,FL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202111,FL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202112,FL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202113,FL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202114,FL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202115,FL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202116,FL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202117,FL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202118,FL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202119,FL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202120,FL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202121,FL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202122,FL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202052,FR,male,0,sex,161153,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202053,FR,male,0,sex,161153,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202101,FR,male,0,sex,161153,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202102,FR,male,0,sex,161153,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202103,FR,male,4,sex,161153,4,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,1,100
202104,FR,male,84,sex,161153,88,0.05,0.05,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.264,26.400000000000002
202105,FR,male,322,sex,161153,410,0.2,0.25,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.257,25.7
202106,FR,male,530,sex,161153,940,0.33,0.58,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.362,36.199999999999996
202107,FR,male,1212,sex,161153,2152,0.75,1.34,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.448,44.800000000000004
202108,FR,male,1344,sex,161153,3496,0.83,2.17,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.488,48.8
202109,FR,male,1407,sex,161153,4903,0.87,3.04,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.449,44.9
202110,FR,male,532,sex,161153,5435,0.33,3.37,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.489,48.9
202111,FR,male,755,sex,161153,6190,0.47,3.84,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.474,47.4
202112,FR,male,2641,sex,161153,8831,1.64,5.48,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.499,49.9
202113,FR,male,1757,sex,161153,10588,1.09,6.57,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.495,49.5
202114,FR,male,1902,sex,161153,12490,1.18,7.75,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.474,47.4
202115,FR,male,1044,sex,161153,13534,0.65,8.4,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.47,47
202116,FR,male,484,sex,161153,14018,0.3,8.7,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.487,48.699999999999996
202117,FR,male,629,sex,161153,14647,0.39,9.09,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.48,48
202118,FR,male,2293,sex,161153,16940,1.42,10.51,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.488,48.8
202119,FR,male,2603,sex,161153,19543,1.62,12.13,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.493,49.3
202120,FR,male,2441,sex,161153,21984,1.51,13.64,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.453,45.300000000000004
202121,FR,male,2783,sex,161153,24767,1.73,15.37,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.43,43
202122,FR,male,1953,sex,161153,26720,1.21,16.58,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.412,41.199999999999996
202052,FR,female,0,sex,160630,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202053,FR,female,0,sex,160630,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202101,FR,female,0,sex,160630,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202102,FR,female,0,sex,160630,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202103,FR,female,0,sex,160630,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202104,FR,female,234,sex,160630,234,0.15,0.15,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.736,73.6
202105,FR,female,929,sex,160630,1163,0.58,0.72,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.743,74.3
202106,FR,female,935,sex,160630,2098,0.58,1.31,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.638,63.800000000000004
202107,FR,female,1492,sex,160630,3590,0.93,2.23,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.552,55.2
202108,FR,female,1410,sex,160630,5000,0.88,3.11,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.512,51.2
202109,FR,female,1727,sex,160630,6727,1.08,4.19,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.551,55.1
202110,FR,female,555,sex,160630,7282,0.35,4.53,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.511,51.1
202111,FR,female,837,sex,160630,8119,0.52,5.05,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.526,52.6
202112,FR,female,2651,sex,160630,10770,1.65,6.7,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.501,50.1
202113,FR,female,1790,sex,160630,12560,1.11,7.82,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.505,50.5
202114,FR,female,2114,sex,160630,14674,1.32,9.14,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.526,52.6
202115,FR,female,1178,sex,160630,15852,0.73,9.87,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.53,53
202116,FR,female,509,sex,160630,16361,0.32,10.19,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.513,51.300000000000004
202117,FR,female,682,sex,160630,17043,0.42,10.61,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.52,52
202118,FR,female,2404,sex,160630,19447,1.5,12.11,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.512,51.2
202119,FR,female,2677,sex,160630,22124,1.67,13.77,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.507,50.7
202120,FR,female,2944,sex,160630,25068,1.83,15.61,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.547,54.7
202121,FR,female,3688,sex,160630,28756,2.3,17.9,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.57,56.99999999999999
202122,FR,female,2788,sex,160630,31544,1.74,19.64,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.588,58.8
202052,FR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202053,FR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202101,FR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202102,FR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202103,FR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202104,FR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202105,FR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202106,FR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202107,FR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202108,FR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202109,FR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202110,FR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202111,FR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202112,FR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202113,FR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202114,FR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202115,FR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202116,FR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202117,FR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202118,FR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202119,FR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202120,FR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202121,FR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202122,FR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202052,GE,male,0,sex,244184,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202053,GE,male,0,sex,244184,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202101,GE,male,0,sex,244184,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202102,GE,male,1,sex,244184,1,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,1,100
202103,GE,male,0,sex,244184,1,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202104,GE,male,23,sex,244184,24,0.01,0.01,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.489,48.9
202105,GE,male,1227,sex,244184,1251,0.5,0.51,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.484,48.4
202106,GE,male,1900,sex,244184,3151,0.78,1.29,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.441,44.1
202107,GE,male,2059,sex,244184,5210,0.84,2.13,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.433,43.3
202108,GE,male,2619,sex,244184,7829,1.07,3.21,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.464,46.400000000000006
202109,GE,male,1380,sex,244184,9209,0.57,3.77,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.473,47.3
202110,GE,male,1608,sex,244184,10817,0.66,4.43,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.392,39.2
202111,GE,male,1792,sex,244184,12609,0.73,5.16,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.404,40.400000000000006
202112,GE,male,1757,sex,244184,14366,0.72,5.88,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.362,36.199999999999996
202113,GE,male,2858,sex,244184,17224,1.17,7.05,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.448,44.800000000000004
202114,GE,male,2679,sex,244184,19903,1.1,8.15,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.474,47.4
202115,GE,male,3114,sex,244184,23017,1.28,9.43,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.475,47.5
202116,GE,male,3619,sex,244184,26636,1.48,10.91,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.427,42.699999999999996
202117,GE,male,3055,sex,244184,29691,1.25,12.16,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.427,42.699999999999996
202118,GE,male,3168,sex,244184,32859,1.3,13.46,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.415,41.5
202119,GE,male,3932,sex,244184,36791,1.61,15.07,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.412,41.199999999999996
202120,GE,male,8512,sex,244184,45303,3.49,18.55,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.459,45.9
202121,GE,male,7665,sex,244184,52968,3.14,21.69,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.472,47.199999999999996
202122,GE,male,8319,sex,244184,61287,3.41,25.1,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.491,49.1
202052,GE,female,0,sex,259944,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202053,GE,female,0,sex,259944,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202101,GE,female,0,sex,259944,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202102,GE,female,0,sex,259944,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202103,GE,female,0,sex,259944,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202104,GE,female,24,sex,259944,24,0.01,0.01,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.511,51.1
202105,GE,female,1309,sex,259944,1333,0.5,0.51,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.516,51.6
202106,GE,female,2405,sex,259944,3738,0.93,1.44,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.559,55.900000000000006
202107,GE,female,2696,sex,259944,6434,1.04,2.48,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.567,56.699999999999996
202108,GE,female,3026,sex,259944,9460,1.16,3.64,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.536,53.6
202109,GE,female,1535,sex,259944,10995,0.59,4.23,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.527,52.7
202110,GE,female,2496,sex,259944,13491,0.96,5.19,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.608,60.8
202111,GE,female,2647,sex,259944,16138,1.02,6.21,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.596,59.599999999999994
202112,GE,female,3097,sex,259944,19235,1.19,7.4,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.638,63.800000000000004
202113,GE,female,3518,sex,259944,22753,1.35,8.75,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.552,55.2
202114,GE,female,2972,sex,259944,25725,1.14,9.9,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.526,52.6
202115,GE,female,3435,sex,259944,29160,1.32,11.22,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.525,52.5
202116,GE,female,4859,sex,259944,34019,1.87,13.09,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.573,57.3
202117,GE,female,4105,sex,259944,38124,1.58,14.67,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.573,57.3
202118,GE,female,4460,sex,259944,42584,1.72,16.38,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.585,58.5
202119,GE,female,5620,sex,259944,48204,2.16,18.54,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.588,58.8
202120,GE,female,10032,sex,259944,58236,3.86,22.4,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.541,54.1
202121,GE,female,8591,sex,259944,66827,3.3,25.71,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.528,52.800000000000004
202122,GE,female,8608,sex,259944,75435,3.31,29.02,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.509,50.9
202052,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202053,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202101,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202102,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202103,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202104,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202105,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202106,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202107,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202108,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202109,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202110,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202111,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202112,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202113,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202114,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202115,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202116,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202117,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202118,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202119,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202120,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202121,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202122,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202052,GL,male,0,sex,20546,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202053,GL,male,0,sex,20546,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202101,GL,male,0,sex,20546,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202102,GL,male,0,sex,20546,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202103,GL,male,0,sex,20546,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202104,GL,male,0,sex,20546,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202105,GL,male,133,sex,20546,133,0.65,0.65,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.335,33.5
