date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202107,BS,other,6,indication,195844,1734,NA,0.003,0.3,8.4,0,0.89,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202108,BS,other,15,indication,195844,1749,NA,0.006,0.6,7.6,0.01,0.89,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202109,BS,other,36,indication,195844,1785,NA,0.012,1.2,6.9,0.02,0.91,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202110,BS,other,32,indication,195844,1817,NA,0.015,1.5,6.5,0.02,0.93,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202111,BS,other,4,indication,195844,1821,NA,0.006,0.6,6.3,0,0.93,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202112,BS,other,143,indication,195844,1964,NA,0.035,3.5000000000000004,6,0.07,1,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202113,BS,other,131,indication,195844,2095,NA,0.028,2.8000000000000003,5.6000000000000005,0.07,1.07,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202114,BS,other,86,indication,195844,2181,NA,0.031,3.1,5.4,0.04,1.11,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202115,BS,other,166,indication,195844,2347,NA,0.042,4.2,5.3,0.08,1.2,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202116,BS,other,3230,indication,195844,5577,NA,0.288,28.799999999999997,10.100000000000001,1.65,2.85,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202117,BS,other,1699,indication,195844,7276,NA,0.169,16.900000000000002,11.1,0.87,3.72,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202118,BS,other,696,indication,195844,7972,NA,0.064,6.4,10.4,0.36,4.07,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202119,BS,other,8038,indication,195844,16010,NA,0.578,57.8,17.7,4.1,8.17,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202120,BS,other,7133,indication,195844,23143,NA,0.47,47,21.9,3.64,11.82,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202121,BS,other,7692,indication,195844,30835,NA,0.5,50,25.5,3.93,15.74,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202122,BS,other,10854,indication,195844,41689,NA,0.536,53.6,29.5,5.54,21.29,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202123,BS,other,9818,indication,195844,51507,NA,0.713,71.3,33.2,5.01,26.3,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202124,BS,other,10172,indication,195844,61679,NA,0.767,76.7,36.7,5.19,31.49,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202125,BS,other,11713,indication,195844,73392,NA,0.781,78.10000000000001,40.1,5.98,37.47,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202052,FL,age,0,indication,38747,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202053,FL,age,0,indication,38747,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202101,FL,age,3,indication,38747,3,NA,0.5,50,50,0.01,0.01,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202102,FL,age,0,indication,38747,3,NA,0,0,27.3,0,0.01,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202103,FL,age,125,indication,38747,128,NA,0.377,37.7,37.3,0.32,0.33,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202104,FL,age,33,indication,38747,161,NA,0.066,6.6000000000000005,19.1,0.09,0.42,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202105,FL,age,0,indication,38747,161,NA,0,0,19,0,0.42,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202106,FL,age,122,indication,38747,283,NA,0.372,37.2,24.099999999999998,0.31,0.73,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202107,FL,age,537,indication,38747,820,NA,0.838,83.8,45.2,1.39,2.12,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202108,FL,age,400,indication,38747,1220,NA,0.509,50.9,46.9,1.03,3.15,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202109,FL,age,442,indication,38747,1662,NA,0.839,83.89999999999999,53.1,1.14,4.29,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202110,FL,age,527,indication,38747,2189,NA,0.81,81,57.9,1.36,5.65,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202111,FL,age,549,indication,38747,2738,NA,0.935,93.5,62.7,1.42,7.07,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202112,FL,age,441,indication,38747,3179,NA,0.392,39.2,57.9,1.14,8.2,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202113,FL,age,468,indication,38747,3647,NA,0.462,46.2,56.10000000000001,1.21,9.41,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202114,FL,age,538,indication,38747,4185,NA,0.591,59.099999999999994,56.39999999999999,1.39,10.8,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202115,FL,age,52,indication,38747,4237,NA,0.036,3.5999999999999996,47.8,0.13,10.94,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202116,FL,age,77,indication,38747,4314,NA,0.03,3,37.7,0.2,11.13,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202117,FL,age,28,indication,38747,4342,NA,0.018,1.7999999999999998,33.4,0.07,11.21,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202118,FL,age,38,indication,38747,4380,NA,0.028,2.8000000000000003,30.5,0.1,11.3,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202119,FL,age,18,indication,38747,4398,NA,0.009,0.8999999999999999,26.900000000000002,0.05,11.35,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202120,FL,age,42,indication,38747,4440,NA,0.015,1.5,23.3,0.11,11.46,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202121,FL,age,9,indication,38747,4449,NA,0.004,0.4,20.9,0.02,11.48,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202122,FL,age,46,indication,38747,4495,NA,0.017,1.7000000000000002,18.7,0.12,11.6,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202123,FL,age,12,indication,38747,4507,NA,0.004,0.4,16.7,0.03,11.63,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202124,FL,age,19,indication,38747,4526,NA,0.007,0.7000000000000001,15.2,0.05,11.68,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202125,FL,age,5,indication,38747,4531,NA,0.003,0.3,14.499999999999998,0.01,11.69,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202052,FL,chronic_disease,0,indication,38747,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202053,FL,chronic_disease,0,indication,38747,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202101,FL,chronic_disease,1,indication,38747,1,NA,0.167,16.7,16.7,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202102,FL,chronic_disease,0,indication,38747,1,NA,0,0,9.1,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202103,FL,chronic_disease,0,indication,38747,1,NA,0,0,0.3,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202104,FL,chronic_disease,0,indication,38747,1,NA,0,0,0.1,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202105,FL,chronic_disease,0,indication,38747,1,NA,0,0,0.1,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202106,FL,chronic_disease,0,indication,38747,1,NA,0,0,0.1,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202107,FL,chronic_disease,0,indication,38747,1,NA,0,0,0.1,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202108,FL,chronic_disease,0,indication,38747,1,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202109,FL,chronic_disease,0,indication,38747,1,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202110,FL,chronic_disease,0,indication,38747,1,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202111,FL,chronic_disease,0,indication,38747,1,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202112,FL,chronic_disease,0,indication,38747,1,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202113,FL,chronic_disease,0,indication,38747,1,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202114,FL,chronic_disease,0,indication,38747,1,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202115,FL,chronic_disease,874,indication,38747,875,NA,0.604,60.4,9.9,2.26,2.26,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202116,FL,chronic_disease,141,indication,38747,1016,NA,0.054,5.4,8.9,0.36,2.62,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202117,FL,chronic_disease,48,indication,38747,1064,NA,0.031,3.1,8.200000000000001,0.12,2.75,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202118,FL,chronic_disease,170,indication,38747,1234,NA,0.124,12.4,8.6,0.44,3.18,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202119,FL,chronic_disease,895,indication,38747,2129,NA,0.456,45.6,13,2.31,5.49,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202120,FL,chronic_disease,205,indication,38747,2334,NA,0.075,7.5,12.2,0.53,6.02,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202121,FL,chronic_disease,109,indication,38747,2443,NA,0.049,4.9,11.5,0.28,6.31,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202122,FL,chronic_disease,232,indication,38747,2675,NA,0.084,8.4,11.1,0.6,6.9,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202123,FL,chronic_disease,95,indication,38747,2770,NA,0.033,3.3000000000000003,10.299999999999999,0.25,7.15,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202124,FL,chronic_disease,162,indication,38747,2932,NA,0.058,5.800000000000001,9.9,0.42,7.57,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202125,FL,chronic_disease,87,indication,38747,3019,NA,0.054,5.4,9.6,0.22,7.79,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202052,FL,med_prof,0,indication,38747,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202053,FL,med_prof,0,indication,38747,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202101,FL,med_prof,0,indication,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202102,FL,med_prof,3,indication,38747,3,NA,0.6,60,27.3,0.01,0.01,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202103,FL,med_prof,125,indication,38747,128,NA,0.377,37.7,37.3,0.32,0.33,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202104,FL,med_prof,445,indication,38747,573,NA,0.894,89.4,68.10000000000001,1.15,1.48,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202105,FL,med_prof,5,indication,38747,578,NA,1,100,68.30000000000001,0.01,1.49,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202106,FL,med_prof,125,indication,38747,703,NA,0.381,38.1,59.9,0.32,1.81,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202107,FL,med_prof,79,indication,38747,782,NA,0.123,12.3,43.1,0.2,2.02,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202108,FL,med_prof,367,indication,38747,1149,NA,0.467,46.7,44.2,0.95,2.97,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202109,FL,med_prof,4,indication,38747,1153,NA,0.008,0.8,36.9,0.01,2.98,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202110,FL,med_prof,3,indication,38747,1156,NA,0.005,0.5,30.599999999999998,0.01,2.98,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202111,FL,med_prof,6,indication,38747,1162,NA,0.01,1,26.6,0.02,3,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202112,FL,med_prof,5,indication,38747,1167,NA,0.004,0.4,21.3,0.01,3.01,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202113,FL,med_prof,17,indication,38747,1184,NA,0.017,1.7000000000000002,18.2,0.04,3.06,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202114,FL,med_prof,49,indication,38747,1233,NA,0.054,5.4,16.6,0.13,3.18,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202115,FL,med_prof,35,indication,38747,1268,NA,0.024,2.4,14.299999999999999,0.09,3.27,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202116,FL,med_prof,6,indication,38747,1274,NA,0.002,0.2,11.1,0.02,3.29,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202117,FL,med_prof,4,indication,38747,1278,NA,0.003,0.3,9.8,0.01,3.3,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202118,FL,med_prof,25,indication,38747,1303,NA,0.018,1.7999999999999998,9.1,0.06,3.36,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202119,FL,med_prof,14,indication,38747,1317,NA,0.007,0.7000000000000001,8.1,0.04,3.4,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202120,FL,med_prof,4,indication,38747,1321,NA,0.001,0.1,6.9,0.01,3.41,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202121,FL,med_prof,4,indication,38747,1325,NA,0.002,0.2,6.2,0.01,3.42,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202122,FL,med_prof,3,indication,38747,1328,NA,0.001,0.1,5.5,0.01,3.43,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202123,FL,med_prof,2,indication,38747,1330,NA,0.001,0.1,4.9,0.01,3.43,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202124,FL,med_prof,2,indication,38747,1332,NA,0.001,0.1,4.5,0.01,3.44,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202125,FL,med_prof,2,indication,38747,1334,NA,0.001,0.1,4.3,0.01,3.44,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202052,FL,contact_vuln,0,indication,38747,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202053,FL,contact_vuln,0,indication,38747,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202101,FL,contact_vuln,0,indication,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202102,FL,contact_vuln,0,indication,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202103,FL,contact_vuln,0,indication,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202104,FL,contact_vuln,0,indication,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202105,FL,contact_vuln,0,indication,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202106,FL,contact_vuln,0,indication,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202107,FL,contact_vuln,0,indication,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202108,FL,contact_vuln,0,indication,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202109,FL,contact_vuln,0,indication,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202110,FL,contact_vuln,0,indication,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202111,FL,contact_vuln,0,indication,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202112,FL,contact_vuln,0,indication,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202113,FL,contact_vuln,0,indication,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202114,FL,contact_vuln,0,indication,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202115,FL,contact_vuln,0,indication,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202116,FL,contact_vuln,0,indication,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202117,FL,contact_vuln,0,indication,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202118,FL,contact_vuln,0,indication,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202119,FL,contact_vuln,0,indication,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202120,FL,contact_vuln,4,indication,38747,4,NA,0.001,0.1,0,0.01,0.01,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202121,FL,contact_vuln,16,indication,38747,20,NA,0.007,0.7000000000000001,0.1,0.04,0.05,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202122,FL,contact_vuln,13,indication,38747,33,NA,0.005,0.5,0.1,0.03,0.09,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202123,FL,contact_vuln,21,indication,38747,54,NA,0.007,0.7000000000000001,0.2,0.05,0.14,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202124,FL,contact_vuln,7,indication,38747,61,NA,0.002,0.2,0.2,0.02,0.16,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202125,FL,contact_vuln,37,indication,38747,98,NA,0.023,2.3,0.3,0.1,0.25,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202052,FL,contact_comm,0,indication,38747,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202053,FL,contact_comm,0,indication,38747,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202101,FL,contact_comm,0,indication,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202102,FL,contact_comm,0,indication,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202103,FL,contact_comm,0,indication,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202104,FL,contact_comm,0,indication,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202105,FL,contact_comm,0,indication,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202106,FL,contact_comm,0,indication,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202107,FL,contact_comm,0,indication,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202108,FL,contact_comm,0,indication,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202109,FL,contact_comm,0,indication,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202110,FL,contact_comm,0,indication,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202111,FL,contact_comm,0,indication,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202112,FL,contact_comm,0,indication,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202113,FL,contact_comm,0,indication,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202114,FL,contact_comm,0,indication,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202115,FL,contact_comm,0,indication,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202116,FL,contact_comm,0,indication,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202117,FL,contact_comm,0,indication,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202118,FL,contact_comm,0,indication,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202119,FL,contact_comm,0,indication,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202120,FL,contact_comm,0,indication,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202121,FL,contact_comm,0,indication,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202122,FL,contact_comm,0,indication,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202123,FL,contact_comm,0,indication,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202124,FL,contact_comm,0,indication,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202125,FL,contact_comm,0,indication,38747,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202052,FL,other,0,indication,38747,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202053,FL,other,0,indication,38747,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202101,FL,other,2,indication,38747,2,NA,0.333,33.300000000000004,33.300000000000004,0.01,0.01,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202102,FL,other,2,indication,38747,4,NA,0.4,40,36.4,0.01,0.01,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202103,FL,other,82,indication,38747,86,NA,0.247,24.7,25.1,0.21,0.22,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202104,FL,other,20,indication,38747,106,NA,0.04,4,12.6,0.05,0.27,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202105,FL,other,0,indication,38747,106,NA,0,0,12.5,0,0.27,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202106,FL,other,81,indication,38747,187,NA,0.247,24.7,15.9,0.21,0.48,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202107,FL,other,25,indication,38747,212,NA,0.039,3.9,11.700000000000001,0.06,0.55,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202108,FL,other,19,indication,38747,231,NA,0.024,2.4,8.9,0.05,0.6,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202109,FL,other,81,indication,38747,312,NA,0.154,15.4,10,0.21,0.81,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202110,FL,other,121,indication,38747,433,NA,0.186,18.6,11.5,0.31,1.12,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202111,FL,other,32,indication,38747,465,NA,0.055,5.5,10.7,0.08,1.2,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202112,FL,other,678,indication,38747,1143,NA,0.603,60.3,20.8,1.75,2.95,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202113,FL,other,529,indication,38747,1672,NA,0.522,52.2,25.7,1.37,4.32,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202114,FL,other,323,indication,38747,1995,NA,0.355,35.5,26.900000000000002,0.83,5.15,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202115,FL,other,485,indication,38747,2480,NA,0.335,33.5,28.000000000000004,1.25,6.4,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202116,FL,other,2373,indication,38747,4853,NA,0.914,91.4,42.4,6.12,12.52,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202117,FL,other,1461,indication,38747,6314,NA,0.948,94.8,48.6,3.77,16.3,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202118,FL,other,1138,indication,38747,7452,NA,0.83,83,51.9,2.94,19.23,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202119,FL,other,1037,indication,38747,8489,NA,0.528,52.800000000000004,52,2.68,21.91,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202120,FL,other,2490,indication,38747,10979,NA,0.907,90.7,57.49999999999999,6.43,28.34,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202121,FL,other,2065,indication,38747,13044,NA,0.937,93.7,61.3,5.33,33.66,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202122,FL,other,2479,indication,38747,15523,NA,0.894,89.4,64.5,6.4,40.06,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202123,FL,other,2744,indication,38747,18267,NA,0.955,95.5,67.80000000000001,7.08,47.14,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202124,FL,other,2618,indication,38747,20885,NA,0.932,93.2,70.19999999999999,6.76,53.9,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202125,FL,other,1486,indication,38747,22371,NA,0.919,91.9,71.39999999999999,3.84,57.74,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202052,FR,age,0,indication,321783,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202053,FR,age,404,indication,321783,404,NA,0.556,55.60000000000001,55.60000000000001,0.13,0.13,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202101,FR,age,291,indication,321783,695,NA,0.549,54.900000000000006,55.300000000000004,0.09,0.22,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202102,FR,age,557,indication,321783,1252,NA,0.426,42.6,48.8,0.17,0.39,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202103,FR,age,1819,indication,321783,3071,NA,0.544,54.400000000000006,52,0.57,0.95,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202104,FR,age,1685,indication,321783,4756,NA,0.55,55.00000000000001,53,0.52,1.48,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202105,FR,age,2146,indication,321783,6902,NA,0.469,46.9,51,0.67,2.14,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202106,FR,age,2172,indication,321783,9074,NA,0.421,42.1,48.5,0.67,2.82,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202107,FR,age,3186,indication,321783,12260,NA,0.532,53.2,49.7,0.99,3.81,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
