date,geoRegion,entries,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-02-09,GE,1752,504128,26710,0.35,0.24,5.3,1206.29,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-10,GE,1682,504128,28392,0.33,0.24,5.63,1206.29,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-11,GE,1594,504128,29986,0.32,0.24,5.95,1206.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-12,GE,1605,504128,31591,0.32,0.23,6.27,1141,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-13,GE,0,504128,31591,0,0.23,6.27,1135.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-14,GE,1,504128,31592,0,0.23,6.27,1161.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-15,GE,1353,504128,32945,0.27,0.23,6.54,1177.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-16,GE,1715,504128,34660,0.34,0.24,6.88,1231.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-17,GE,1863,504128,36523,0.37,0.24,7.24,1231.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-18,GE,1707,504128,38230,0.34,0.24,7.58,1231.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-19,GE,1983,504128,40213,0.39,0.25,7.98,1282.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-20,GE,0,504128,40213,0,0.26,7.98,1322.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-21,GE,0,504128,40213,0,0.27,7.98,1343,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-22,GE,1707,504128,41920,0.34,0.28,8.32,1428.86,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-23,GE,1995,504128,43915,0.4,0.29,8.71,1459.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-24,GE,2009,504128,45924,0.4,0.29,9.11,1459.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-25,GE,2308,504128,48232,0.46,0.29,9.57,1459.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-26,GE,2198,504128,50430,0.44,0.3,10,1501.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-27,GE,0,504128,50430,0,0.3,10,1515.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-28,GE,0,504128,50430,0,0.31,10,1531.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-01,GE,1998,504128,52428,0.4,0.31,10.4,1542.86,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-02,GE,2095,504128,54523,0.42,0.3,10.82,1521.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-03,GE,2122,504128,56645,0.42,0.3,11.24,1521.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-04,GE,2387,504128,59032,0.47,0.3,11.71,1521.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-05,GE,2049,504128,61081,0.41,0.31,12.12,1537.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-06,GE,0,504128,61081,0,0.3,12.12,1514,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-07,GE,0,504128,61081,0,0.3,12.12,1503,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-08,GE,2111,504128,63192,0.42,0.28,12.53,1425.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-09,GE,1929,504128,65121,0.38,0.27,12.92,1373.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-10,GE,2045,504128,67166,0.41,0.27,13.32,1373.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-11,GE,1844,504128,69010,0.37,0.27,13.69,1373.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-12,GE,1686,504128,70696,0.33,0.27,14.02,1360.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-13,GE,0,504128,70696,0,0.28,14.02,1386.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-14,GE,0,504128,70696,0,0.28,14.02,1407,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-15,GE,2017,504128,72713,0.4,0.29,14.42,1486.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-16,GE,2114,504128,74827,0.42,0.32,14.84,1592.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-17,GE,2188,504128,77015,0.43,0.32,15.28,1592.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-18,GE,2402,504128,79417,0.48,0.32,15.75,1592.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-19,GE,2427,504128,81844,0.48,0.33,16.23,1659,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-20,GE,0,504128,81844,0,0.35,16.23,1759.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-21,GE,0,504128,81844,0,0.37,16.23,1850.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-22,GE,2482,504128,84326,0.49,0.38,16.73,1938.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-23,GE,2817,504128,87143,0.56,0.39,17.29,1975.29,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-24,GE,2826,504128,89969,0.56,0.39,17.85,1975.29,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-25,GE,3018,504128,92987,0.6,0.39,18.45,1975.29,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-26,GE,2684,504128,95671,0.53,0.41,18.98,2092.29,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-27,GE,0,504128,95671,0,0.43,18.98,2169.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-28,GE,0,504128,95671,0,0.44,18.98,2220.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-29,GE,3301,504128,98972,0.65,0.45,19.63,2274,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-30,GE,3358,504128,102330,0.67,0.38,20.3,1920.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-31,GE,3182,504128,105512,0.63,0.38,20.93,1920.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-01,GE,3393,504128,108905,0.67,0.38,21.6,1920.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-02,GE,210,504128,109115,0.04,0.3,21.64,1493,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-03,GE,0,504128,109115,0,0.29,21.64,1481.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-04,GE,0,504128,109115,0,0.3,21.64,1494.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-05,GE,308,504128,109423,0.06,0.3,21.71,1488.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-06,GE,3279,504128,112702,0.65,0.38,22.36,1918.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-07,GE,3271,504128,115973,0.65,0.38,23,1918.86,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-08,GE,3353,504128,119326,0.67,0.38,23.67,1918.86,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-09,GE,3220,504128,122546,0.64,0.47,24.31,2365.29,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-10,GE,1,504128,122547,0,0.48,24.31,2440,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-11,GE,0,504128,122547,0,0.5,24.31,2509.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-12,GE,3433,504128,125980,0.68,0.5,24.99,2535,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-13,GE,3802,504128,129782,0.75,0.51,25.74,2598.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-14,GE,3755,504128,133537,0.74,0.51,26.49,2598.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-15,GE,3534,504128,137071,0.7,0.51,27.19,2598.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-16,GE,3666,504128,140737,0.73,0.55,27.92,2753.29,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-17,GE,0,504128,140737,0,0.58,27.92,2937.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-18,GE,0,504128,140737,0,0.62,27.92,3107.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-19,GE,4516,504128,145253,0.9,0.67,28.81,3390,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-20,GE,5089,504128,150342,1.01,0.72,29.82,3643.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-21,GE,4948,504128,155290,0.98,0.76,30.8,3838.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-22,GE,5511,504128,160801,1.09,0.76,31.9,3838.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-23,GE,5441,504128,166242,1.08,0.76,32.98,3824.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-24,GE,1365,504128,167607,0.27,0.75,33.25,3774.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-25,GE,0,504128,167607,0,0.74,33.25,3735.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-26,GE,4419,504128,172026,0.88,0.72,34.12,3605.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-27,GE,4737,504128,176763,0.94,0.67,35.06,3399.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-28,GE,4673,504128,181436,0.93,0.69,35.99,3464.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-29,GE,4605,504128,186041,0.91,0.69,36.9,3464.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-30,GE,3997,504128,190038,0.79,0.65,37.7,3289.29,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-01,GE,1822,504128,191860,0.36,0.62,38.06,3108.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-02,GE,0,504128,191860,0,0.62,38.06,3149.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-03,GE,3191,504128,195051,0.63,0.65,38.69,3260.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-04,GE,3473,504128,198524,0.69,0.68,39.38,3449.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-05,GE,4956,504128,203480,0.98,0.72,40.36,3608.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-06,GE,5385,504128,208865,1.07,0.72,41.43,3608.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-07,GE,5320,504128,214185,1.06,0.79,42.49,4004.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-08,GE,2936,504128,217121,0.58,0.87,43.07,4384.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-09,GE,0,504128,217121,0,0.9,43.07,4534.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-10,GE,5961,504128,223082,1.18,0.84,44.25,4239.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-11,GE,6133,504128,229215,1.22,0.85,45.47,4276.86,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-12,GE,6004,504128,235219,1.19,0.85,46.66,4278,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-13,GE,3324,504128,238543,0.66,0.85,47.32,4278,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-14,GE,5580,504128,244123,1.11,0.82,48.42,4153,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-15,GE,2944,504128,247067,0.58,0.8,49.01,4047.29,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-16,GE,0,504128,247067,0,0.83,49.01,4176.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-17,GE,5086,504128,252153,1.01,0.94,50.02,4715.86,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-18,GE,5393,504128,257546,1.07,0.98,51.09,4966.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-19,GE,6910,504128,264456,1.37,1.02,52.46,5123,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-20,GE,7098,504128,271554,1.41,1.02,53.87,5123,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-21,GE,7335,504128,278889,1.45,0.99,55.32,5011,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-22,GE,4039,504128,282928,0.8,1.04,56.12,5240.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-23,GE,0,504128,282928,0,1.04,56.12,5241.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-24,GE,4302,504128,287230,0.85,1.03,56.98,5200.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-25,GE,7001,504128,294231,1.39,1.02,58.36,5130.86,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-26,GE,6913,504128,301144,1.37,1.02,59.74,5136.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-27,GE,6815,504128,307959,1.35,1.02,61.09,5136.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-28,GE,6846,504128,314805,1.36,1.06,62.45,5350.29,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-29,GE,4078,504128,318883,0.81,1.05,63.25,5287,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-30,GE,0,504128,318883,0,1.06,63.25,5351.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-31,GE,5799,504128,324682,1.15,1.07,64.4,5407.29,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-01,GE,6558,504128,331240,1.3,1.07,65.71,5405.86,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-02,GE,7365,504128,338605,1.46,1.1,67.17,5530.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-03,GE,7205,504128,345810,1.43,1.1,68.6,5530.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-04,GE,6836,504128,352646,1.36,1.13,69.95,5702.86,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-05,GE,4948,504128,357594,0.98,1.15,70.93,5784.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-06,GE,0,504128,357594,0,1.14,70.93,5726.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-07,GE,7008,504128,364602,1.39,1.12,72.32,5624.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-08,GE,7129,504128,371731,1.41,1.12,73.74,5633.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-09,GE,6960,504128,378691,1.38,1.11,75.12,5610.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-10,GE,6490,504128,385181,1.29,1.11,76.41,5610.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-11,GE,6900,504128,392081,1.37,1.11,77.77,5579.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-12,GE,4784,504128,396865,0.95,1.1,78.72,5517.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-13,GE,0,504128,396865,0,1.01,78.72,5085,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-14,GE,6795,504128,403660,1.35,1.03,80.07,5209.86,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-15,GE,6694,504128,410354,1.33,1.04,81.4,5264.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-16,GE,3932,504128,414286,0.78,1.05,82.18,5302.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-17,GE,7364,504128,421650,1.46,1.05,83.64,5302.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-18,GE,7284,504128,428934,1.44,1.05,85.08,5318,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-19,GE,5048,504128,433982,1,1.07,86.09,5407.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-20,GE,0,504128,433982,0,1.1,86.09,5562.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-21,GE,6904,504128,440886,1.37,1.03,87.46,5189.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-22,GE,7321,504128,448207,1.45,0.95,88.91,4804,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-23,GE,5018,504128,453225,1,0.88,89.9,4440.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-24,GE,4749,504128,457974,0.94,0.88,90.84,4440.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-25,GE,4588,504128,462562,0.91,0.84,91.75,4210.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-26,GE,2503,504128,465065,0.5,0.78,92.25,3932.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-27,GE,0,504128,465065,0,0.78,92.25,3917,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-28,GE,5294,504128,470359,1.05,0.77,93.3,3876.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-29,GE,5373,504128,475732,1.07,0.76,94.37,3833.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-30,GE,4912,504128,480644,0.97,0.76,95.34,3846.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-07-01,GE,4466,504128,485110,0.89,0.76,96.23,3846.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-07-02,GE,4287,504128,489397,0.85,NA,97.08,NA,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-07-03,GE,2593,504128,491990,0.51,NA,97.59,NA,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-07-04,GE,0,504128,491990,0,NA,97.59,NA,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2020-12-22,GL,0,40590,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2020-12-23,GL,0,40590,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2020-12-24,GL,0,40590,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2020-12-25,GL,0,40590,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2020-12-26,GL,0,40590,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2020-12-27,GL,0,40590,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2020-12-28,GL,0,40590,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2020-12-29,GL,0,40590,0,0,0,0,0.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2020-12-30,GL,0,40590,0,0,0,0,0.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2020-12-31,GL,0,40590,0,0,0,0,0.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-01,GL,1,40590,1,0,0,0,0.29,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-02,GL,0,40590,1,0,0.03,0,10.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-03,GL,0,40590,1,0,0.04,0,15,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-04,GL,1,40590,2,0,0.1,0,39.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-05,GL,72,40590,74,0.18,0.12,0.18,48.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-06,GL,31,40590,105,0.08,0.12,0.26,48.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-07,GL,169,40590,274,0.42,0.12,0.68,48.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-08,GL,68,40590,342,0.17,0.18,0.84,71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-09,GL,0,40590,342,0,0.2,0.84,81.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-10,GL,0,40590,342,0,0.24,0.84,96.29,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-11,GL,157,40590,499,0.39,0.2,1.23,79.86,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-12,GL,147,40590,646,0.36,0.2,1.59,81.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-13,GL,133,40590,779,0.33,0.2,1.92,81.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-14,GL,54,40590,833,0.13,0.2,2.05,81.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-15,GL,80,40590,913,0.2,0.17,2.25,70,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-16,GL,0,40590,913,0,0.16,2.25,63.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-17,GL,0,40590,913,0,0.16,2.25,66.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-18,GL,76,40590,989,0.19,0.17,2.44,68.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-19,GL,102,40590,1091,0.25,0.2,2.69,80.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-20,GL,155,40590,1246,0.38,0.2,3.07,80.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-21,GL,68,40590,1314,0.17,0.2,3.24,80.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-22,GL,160,40590,1474,0.39,0.22,3.63,89.86,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-23,GL,0,40590,1474,0,0.23,3.63,95.86,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-24,GL,0,40590,1474,0,0.26,3.63,106,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-25,GL,144,40590,1618,0.35,0.31,3.99,128.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-26,GL,144,40590,1762,0.35,0.33,4.34,133.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-27,GL,226,40590,1988,0.56,0.33,4.9,133.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-28,GL,223,40590,2211,0.55,0.33,5.45,133.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-29,GL,195,40590,2406,0.48,0.33,5.93,134.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-30,GL,0,40590,2406,0,0.31,5.93,124.86,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-31,GL,0,40590,2406,0,0.26,5.93,103.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-01,GL,154,40590,2560,0.38,0.24,6.31,97.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-02,GL,76,40590,2636,0.19,0.2,6.49,81,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-03,GL,76,40590,2712,0.19,0.2,6.68,81,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-04,GL,182,40590,2894,0.45,0.2,7.13,81,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-05,GL,79,40590,2973,0.19,0.2,7.32,83,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-06,GL,0,40590,2973,0,0.22,7.32,90.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-07,GL,0,40590,2973,0,0.22,7.32,89.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-08,GL,168,40590,3141,0.41,0.18,7.74,73.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-09,GL,126,40590,3267,0.31,0.2,8.05,83.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-10,GL,73,40590,3340,0.18,0.2,8.23,83.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-11,GL,70,40590,3410,0.17,0.2,8.4,83.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-12,GL,145,40590,3555,0.36,0.15,8.76,59.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-13,GL,0,40590,3555,0,0.1,8.76,41.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-14,GL,0,40590,3555,0,0.1,8.76,41.29,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-15,GL,0,40590,3555,0,0.14,8.76,56.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-16,GL,0,40590,3555,0,0.14,8.76,56.86,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-17,GL,74,40590,3629,0.18,0.14,8.94,56.86,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-18,GL,176,40590,3805,0.43,0.14,9.37,56.86,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-19,GL,148,40590,3953,0.36,0.2,9.74,82.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-20,GL,0,40590,3953,0,0.26,9.74,107.86,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-21,GL,0,40590,3953,0,0.34,9.74,138.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-22,GL,177,40590,4130,0.44,0.36,10.17,145.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-23,GL,180,40590,4310,0.44,0.36,10.62,148.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-24,GL,290,40590,4600,0.71,0.36,11.33,148.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
