date,geoRegion,entries,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2020-12-24,FR,0,321783,0,0,NA,0,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2020-12-25,FR,0,321783,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2020-12-26,FR,0,321783,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2020-12-27,FR,0,321783,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2020-12-28,FR,0,321783,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2020-12-29,FR,0,321783,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2020-12-30,FR,0,321783,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2020-12-31,FR,0,321783,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-01,FR,0,321783,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-02,FR,0,321783,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-03,FR,0,321783,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-04,FR,0,321783,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-05,FR,0,321783,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-06,FR,0,321783,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-07,FR,0,321783,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-08,FR,0,321783,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-09,FR,0,321783,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-10,FR,0,321783,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-11,FR,0,321783,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-12,FR,0,321783,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-13,FR,0,321783,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-14,FR,0,321783,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-15,FR,0,321783,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-16,FR,0,321783,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-17,FR,0,321783,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-18,FR,0,321783,0,0,0,0,0.14,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-19,FR,0,321783,0,0,0,0,0.57,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-20,FR,0,321783,0,0,0,0,0.57,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-21,FR,1,321783,1,0,0,0,0.57,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-22,FR,3,321783,4,0,0,0,0.57,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-23,FR,0,321783,4,0,0,0,0.57,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-24,FR,0,321783,4,0,0,0,1.29,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-25,FR,0,321783,4,0,0.01,0,27.71,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-26,FR,0,321783,4,0,0.01,0,45.43,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-27,FR,5,321783,9,0,0.01,0,45.43,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-28,FR,186,321783,195,0.06,0.01,0.06,45.43,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-29,FR,127,321783,322,0.04,0.03,0.1,87.71,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-30,FR,0,321783,322,0,0.04,0.1,118.71,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-31,FR,0,321783,322,0,0.05,0.1,146.29,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-02-01,FR,296,321783,618,0.09,0.05,0.19,166.29,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-02-02,FR,217,321783,835,0.07,0.06,0.26,178.71,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-02-03,FR,198,321783,1033,0.06,0.06,0.32,178.71,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-02-04,FR,326,321783,1359,0.1,0.06,0.42,178.71,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-02-05,FR,214,321783,1573,0.07,0.05,0.49,175.43,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-02-06,FR,0,321783,1573,0,0.06,0.49,187.43,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-02-07,FR,0,321783,1573,0,0.06,0.49,189.86,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-02-08,FR,273,321783,1846,0.08,0.06,0.57,187.86,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-02-09,FR,301,321783,2147,0.09,0.06,0.67,198,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-02-10,FR,215,321783,2362,0.07,0.06,0.73,209.29,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-02-11,FR,312,321783,2674,0.1,0.06,0.83,209.29,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-02-12,FR,285,321783,2959,0.09,0.07,0.92,230.14,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-02-13,FR,79,321783,3038,0.02,0.08,0.94,240.86,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-02-14,FR,0,321783,3038,0,0.09,0.94,288.14,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-02-15,FR,419,321783,3457,0.13,0.1,1.07,320.71,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-02-16,FR,376,321783,3833,0.12,0.1,1.19,336,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-02-17,FR,546,321783,4379,0.17,0.12,1.36,379.29,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-02-18,FR,540,321783,4919,0.17,0.12,1.53,386.29,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-02-19,FR,392,321783,5311,0.12,0.12,1.65,381.14,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-02-20,FR,382,321783,5693,0.12,0.12,1.77,383.43,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-02-21,FR,49,321783,5742,0.02,0.12,1.78,369.71,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-02-22,FR,383,321783,6125,0.12,0.11,1.9,352.86,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-02-23,FR,392,321783,6517,0.12,0.11,2.03,349.86,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-02-24,FR,450,321783,6967,0.14,0.11,2.17,346.71,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-02-25,FR,422,321783,7389,0.13,0.12,2.3,393.43,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-02-26,FR,371,321783,7760,0.12,0.13,2.41,418.86,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-02-27,FR,360,321783,8120,0.11,0.14,2.52,440.29,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-02-28,FR,376,321783,8496,0.12,0.14,2.64,450.71,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-03-01,FR,561,321783,9057,0.17,0.14,2.81,459.86,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-03-02,FR,542,321783,9599,0.17,0.14,2.98,458.29,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-03-03,FR,523,321783,10122,0.16,0.14,3.15,456,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-03-04,FR,486,321783,10608,0.15,0.14,3.3,447.71,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-03-05,FR,360,321783,10968,0.11,0.13,3.41,404.14,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-03-06,FR,344,321783,11312,0.11,0.11,3.52,342.86,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-03-07,FR,318,321783,11630,0.1,0.09,3.61,284.14,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-03-08,FR,256,321783,11886,0.08,0.07,3.69,229.29,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-03-09,FR,113,321783,11999,0.04,0.06,3.73,196.29,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-03-10,FR,112,321783,12111,0.03,0.05,3.76,174.71,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-03-11,FR,102,321783,12213,0.03,0.05,3.8,155.29,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-03-12,FR,129,321783,12342,0.04,0.05,3.84,168.29,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-03-13,FR,193,321783,12535,0.06,0.06,3.9,193.86,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-03-14,FR,182,321783,12717,0.06,0.07,3.95,221.71,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-03-15,FR,347,321783,13064,0.11,0.08,4.06,257.43,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-03-16,FR,292,321783,13356,0.09,0.09,4.15,280.71,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-03-17,FR,307,321783,13663,0.1,0.08,4.25,253.14,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-03-18,FR,352,321783,14015,0.11,0.07,4.36,227.43,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-03-19,FR,292,321783,14307,0.09,0.09,4.45,285.86,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-03-20,FR,0,321783,14307,0,0.12,4.45,380.43,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-03-21,FR,2,321783,14309,0,0.14,4.45,465.43,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-03-22,FR,756,321783,15065,0.23,0.17,4.68,559,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-03-23,FR,954,321783,16019,0.3,0.2,4.98,633.86,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-03-24,FR,902,321783,16921,0.28,0.22,5.26,704.71,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-03-25,FR,1007,321783,17928,0.31,0.23,5.57,756,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-03-26,FR,816,321783,18744,0.25,0.22,5.83,725,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-03-27,FR,496,321783,19240,0.15,0.21,5.98,679.86,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-03-28,FR,361,321783,19601,0.11,0.2,6.09,633,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-03-29,FR,539,321783,20140,0.17,0.18,6.26,572.71,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-03-30,FR,638,321783,20778,0.2,0.16,6.46,518.86,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-03-31,FR,574,321783,21352,0.18,0.16,6.64,511.14,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-04-01,FR,585,321783,21937,0.18,0.16,6.82,506.71,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-04-02,FR,439,321783,22376,0.14,0.15,6.95,490.86,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-04-03,FR,442,321783,22818,0.14,0.16,7.09,498.86,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-04-04,FR,330,321783,23148,0.1,0.16,7.19,516.29,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-04-05,FR,428,321783,23576,0.13,0.17,7.33,535.71,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-04-06,FR,694,321783,24270,0.22,0.18,7.54,563.29,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-04-07,FR,696,321783,24966,0.22,0.17,7.76,560.43,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-04-08,FR,721,321783,25687,0.22,0.18,7.98,573.71,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-04-09,FR,632,321783,26319,0.2,0.17,8.18,555.71,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-04-10,FR,422,321783,26741,0.13,0.17,8.31,543.14,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-04-11,FR,423,321783,27164,0.13,0.15,8.44,500.57,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-04-12,FR,302,321783,27466,0.09,0.14,8.54,452.71,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-04-13,FR,606,321783,28072,0.19,0.13,8.72,420.57,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-04-14,FR,398,321783,28470,0.12,0.12,8.85,373.57,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-04-15,FR,386,321783,28856,0.12,0.1,8.97,317.43,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-04-16,FR,407,321783,29263,0.13,0.1,9.09,312.43,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-04-17,FR,93,321783,29356,0.03,0.08,9.12,255.71,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-04-18,FR,30,321783,29386,0.01,0.07,9.13,219.29,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-04-19,FR,267,321783,29653,0.08,0.06,9.22,195.86,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-04-20,FR,209,321783,29862,0.06,0.05,9.28,158.57,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-04-21,FR,143,321783,30005,0.04,0.04,9.32,145.86,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-04-22,FR,222,321783,30227,0.07,0.04,9.39,141.86,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-04-23,FR,146,321783,30373,0.05,0.04,9.44,143.29,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-04-24,FR,4,321783,30377,0,0.05,9.44,147.43,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-04-25,FR,2,321783,30379,0,0.05,9.44,153.43,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-04-26,FR,277,321783,30656,0.09,0.05,9.53,155,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-04-27,FR,238,321783,30894,0.07,0.05,9.6,163,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-04-28,FR,185,321783,31079,0.06,0.05,9.66,172,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-04-29,FR,233,321783,31312,0.07,0.06,9.73,187.29,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-04-30,FR,202,321783,31514,0.06,0.07,9.79,232.86,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-05-01,FR,67,321783,31581,0.02,0.1,9.81,311.43,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-05-02,FR,109,321783,31690,0.03,0.12,9.85,393.29,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-05-03,FR,596,321783,32286,0.19,0.15,10.03,487.29,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-05-04,FR,788,321783,33074,0.24,0.17,10.28,549.14,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-05-05,FR,758,321783,33832,0.24,0.19,10.51,620.43,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-05-06,FR,891,321783,34723,0.28,0.21,10.79,671,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-05-07,FR,635,321783,35358,0.2,0.22,10.99,699.71,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-05-08,FR,566,321783,35924,0.18,0.22,11.16,717.57,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-05-09,FR,463,321783,36387,0.14,0.23,11.31,753.14,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-05-10,FR,797,321783,37184,0.25,0.22,11.56,720.29,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-05-11,FR,913,321783,38097,0.28,0.23,11.84,725.29,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-05-12,FR,1007,321783,39104,0.31,0.23,12.15,732.29,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-05-13,FR,661,321783,39765,0.21,0.23,12.36,754.29,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-05-14,FR,670,321783,40435,0.21,0.24,12.57,776,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-05-15,FR,615,321783,41050,0.19,0.24,12.76,785.57,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-05-16,FR,617,321783,41667,0.19,0.24,12.95,770.57,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-05-17,FR,949,321783,42616,0.29,0.24,13.24,786.71,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-05-18,FR,980,321783,43596,0.3,0.25,13.55,796.86,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-05-19,FR,902,321783,44498,0.28,0.24,13.83,782.57,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-05-20,FR,774,321783,45272,0.24,0.24,14.07,769.29,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-05-21,FR,741,321783,46013,0.23,0.23,14.3,748.71,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-05-22,FR,515,321783,46528,0.16,0.24,14.46,777.71,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-05-23,FR,524,321783,47052,0.16,0.25,14.62,797,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-05-24,FR,805,321783,47857,0.25,0.25,14.87,815.71,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-05-25,FR,1183,321783,49040,0.37,0.26,15.24,842,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-05-26,FR,1037,321783,50077,0.32,0.28,15.56,892,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-05-27,FR,905,321783,50982,0.28,0.29,15.84,924.43,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-05-28,FR,925,321783,51907,0.29,0.29,16.13,936.57,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-05-29,FR,865,321783,52772,0.27,0.29,16.4,940.43,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-05-30,FR,751,321783,53523,0.23,0.3,16.63,960.57,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-05-31,FR,890,321783,54413,0.28,0.28,16.91,902.57,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-06-01,FR,1210,321783,55623,0.38,0.27,17.29,849.71,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-06-02,FR,1178,321783,56801,0.37,0.24,17.65,763.86,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-06-03,FR,499,321783,57300,0.16,0.21,17.81,677.29,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-06-04,FR,555,321783,57855,0.17,NA,17.98,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-06-05,FR,264,321783,58119,0.08,NA,18.06,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-06-06,FR,145,321783,58264,0.05,NA,18.11,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2020-12-22,GE,0,504128,0,0,NA,0,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2020-12-23,GE,0,504128,0,0,NA,0,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2020-12-24,GE,0,504128,0,0,NA,0,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2020-12-25,GE,0,504128,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2020-12-26,GE,0,504128,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2020-12-27,GE,0,504128,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2020-12-28,GE,0,504128,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2020-12-29,GE,0,504128,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2020-12-30,GE,0,504128,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2020-12-31,GE,0,504128,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-01,GE,0,504128,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-02,GE,0,504128,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-03,GE,0,504128,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-04,GE,0,504128,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-05,GE,0,504128,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-06,GE,0,504128,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-07,GE,0,504128,0,0,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-08,GE,0,504128,0,0,0,0,0.14,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-09,GE,0,504128,0,0,0,0,0.14,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-10,GE,0,504128,0,0,0,0,0.14,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-11,GE,1,504128,1,0,0,0,0.14,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-12,GE,0,504128,1,0,0,0,0.14,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-13,GE,0,504128,1,0,0,0,0.14,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-14,GE,0,504128,1,0,0,0,0.14,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-15,GE,0,504128,1,0,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-16,GE,0,504128,1,0,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-17,GE,0,504128,1,0,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-18,GE,0,504128,1,0,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-19,GE,0,504128,1,0,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-20,GE,0,504128,1,0,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-21,GE,0,504128,1,0,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-22,GE,0,504128,1,0,0,0,1.71,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-23,GE,0,504128,1,0,0,0,5.57,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-24,GE,0,504128,1,0,0,0,6.14,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-25,GE,12,504128,13,0,0,0,6.71,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-26,GE,27,504128,40,0.01,0,0.01,6.71,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-27,GE,4,504128,44,0,0,0.01,6.71,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-28,GE,4,504128,48,0,0,0.01,6.71,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-29,GE,0,504128,48,0,0,0.01,5,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-30,GE,0,504128,48,0,0.02,0.01,86.57,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-01-31,GE,0,504128,48,0,0.03,0.01,167.71,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-02-01,GE,0,504128,48,0,0.05,0.01,261.57,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-02-02,GE,598,504128,646,0.12,0.07,0.13,362.29,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-02-03,GE,572,504128,1218,0.11,0.07,0.24,362.29,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-02-04,GE,661,504128,1879,0.13,0.07,0.37,362.29,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-02-05,GE,705,504128,2584,0.14,0.09,0.51,476.86,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-02-06,GE,0,504128,2584,0,0.1,0.51,516.14,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-02-07,GE,0,504128,2584,0,0.11,0.51,563.86,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-02-08,GE,802,504128,3386,0.16,0.12,0.67,595.29,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-02-09,GE,873,504128,4259,0.17,0.12,0.84,615,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-02-10,GE,906,504128,5165,0.18,0.12,1.02,615,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-02-11,GE,881,504128,6046,0.17,0.12,1.2,615,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-02-12,GE,843,504128,6889,0.17,0.12,1.37,587.29,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-02-13,GE,0,504128,6889,0,0.12,1.37,592.57,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-02-14,GE,0,504128,6889,0,0.12,1.37,620,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-02-15,GE,608,504128,7497,0.12,0.12,1.49,625.14,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-02-16,GE,910,504128,8407,0.18,0.13,1.67,679.29,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-02-17,GE,1098,504128,9505,0.22,0.13,1.89,679.29,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
2021-02-18,GE,917,504128,10422,0.18,0.13,2.07,679.29,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed
